"chart_position.x","chart_date.x","song","artist","instance.x","time_on_chart.x","consecutive_weeks.x","previous_week.x","peak_position.x","worst_position.x","year.x","month.x","week.x","chart_position.y","chart_date.y","instance.y","time_on_chart.y","consecutive_weeks.y","previous_week.y","peak_position.y","worst_position.y","year.y","month.y","week.y","spotify_song_id","spotify_artist_id","genres","main_genres"
7,1960-02-27,"Running Bear","Johnny Preston",2,20,14,6,1,86,1960,2,9,6,1960-02-20,2,19,13,2,1,86,1960,2,8,"1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rhythm and blues, rock-and-roll, rockabilly","r&b_reggae, jazz_blues, rock"
10,1960-03-05,"Running Bear","Johnny Preston",2,21,15,7,1,86,1960,3,10,6,1960-02-20,2,19,13,2,1,86,1960,2,8,"1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rhythm and blues, rock-and-roll, rockabilly","r&b_reggae, jazz_blues, rock"
14,1960-03-12,"Running Bear","Johnny Preston",2,22,16,10,1,86,1960,3,11,6,1960-02-20,2,19,13,2,1,86,1960,2,8,"1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rhythm and blues, rock-and-roll, rockabilly","r&b_reggae, jazz_blues, rock"
23,1960-03-19,"Running Bear","Johnny Preston",2,23,17,14,1,86,1960,3,12,6,1960-02-20,2,19,13,2,1,86,1960,2,8,"1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rhythm and blues, rock-and-roll, rockabilly","r&b_reggae, jazz_blues, rock"
53,1960-03-26,"Running Bear","Johnny Preston",2,24,18,23,1,86,1960,3,13,6,1960-02-20,2,19,13,2,1,86,1960,2,8,"1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rhythm and blues, rock-and-roll, rockabilly","r&b_reggae, jazz_blues, rock"
67,1960-04-02,"Running Bear","Johnny Preston",2,25,19,53,1,86,1960,4,14,6,1960-02-20,2,19,13,2,1,86,1960,2,8,"1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rhythm and blues, rock-and-roll, rockabilly","r&b_reggae, jazz_blues, rock"
81,1960-04-09,"Running Bear","Johnny Preston",2,26,20,67,1,86,1960,4,15,6,1960-02-20,2,19,13,2,1,86,1960,2,8,"1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rhythm and blues, rock-and-roll, rockabilly","r&b_reggae, jazz_blues, rock"
91,1960-04-16,"Running Bear","Johnny Preston",2,27,21,81,1,91,1960,4,16,6,1960-02-20,2,19,13,2,1,86,1960,2,8,"1mE8QtaSFxEQnr3SgxmIRf","1B8n8vtEeexQ5NKehHTkeo","doo-wop, rhythm and blues, rock-and-roll, rockabilly","r&b_reggae, jazz_blues, rock"
4,1960-04-23,"The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,16,15,1,1,96,1960,4,17,4,1960-04-23,1,16,15,1,1,96,1960,4,17,"2kKL5kk4On8YRSKWDgXWMX","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra","classic_folk, indie_alt"
9,1960-04-30,"The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,17,16,4,1,96,1960,4,18,4,1960-04-23,1,16,15,1,1,96,1960,4,17,"2kKL5kk4On8YRSKWDgXWMX","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra","classic_folk, indie_alt"
18,1960-05-07,"The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,18,17,9,1,96,1960,5,19,4,1960-04-23,1,16,15,1,1,96,1960,4,17,"2kKL5kk4On8YRSKWDgXWMX","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra","classic_folk, indie_alt"
35,1960-05-14,"The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,19,18,18,1,96,1960,5,20,4,1960-04-23,1,16,15,1,1,96,1960,4,17,"2kKL5kk4On8YRSKWDgXWMX","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra","classic_folk, indie_alt"
52,1960-05-21,"The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,20,19,35,1,96,1960,5,21,4,1960-04-23,1,16,15,1,1,96,1960,4,17,"2kKL5kk4On8YRSKWDgXWMX","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra","classic_folk, indie_alt"
74,1960-05-28,"The Theme From ""A Summer Place""","Percy Faith And His Orchestra",1,21,20,52,1,96,1960,5,22,4,1960-04-23,1,16,15,1,1,96,1960,4,17,"2kKL5kk4On8YRSKWDgXWMX","24DQLSng7bKZD4GXLIaQbv","easy listening, man's orchestra","classic_folk, indie_alt"
2,1960-06-04,"Stuck On You","Elvis Presley With The Jordanaires",1,10,9,2,1,84,1960,6,23,2,1960-06-04,1,10,9,2,1,84,1960,6,23,"7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
8,1960-06-11,"Stuck On You","Elvis Presley With The Jordanaires",1,11,10,2,1,84,1960,6,24,2,1960-06-04,1,10,9,2,1,84,1960,6,23,"7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
10,1960-06-18,"Stuck On You","Elvis Presley With The Jordanaires",1,12,11,8,1,84,1960,6,25,2,1960-06-04,1,10,9,2,1,84,1960,6,23,"7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
22,1960-06-25,"Stuck On You","Elvis Presley With The Jordanaires",1,13,12,10,1,84,1960,6,26,2,1960-06-04,1,10,9,2,1,84,1960,6,23,"7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
39,1960-07-02,"Stuck On You","Elvis Presley With The Jordanaires",1,14,13,22,1,84,1960,7,27,2,1960-06-04,1,10,9,2,1,84,1960,6,23,"7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
50,1960-07-09,"Stuck On You","Elvis Presley With The Jordanaires",1,15,14,39,1,84,1960,7,28,2,1960-06-04,1,10,9,2,1,84,1960,6,23,"7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
93,1960-07-16,"Stuck On You","Elvis Presley With The Jordanaires",1,16,15,50,1,93,1960,7,29,2,1960-06-04,1,10,9,2,1,84,1960,6,23,"7bA1DHtoJAvqyL42gHwOLa","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
31,1960-07-23,"Cathy's Clown","The Everly Brothers",1,15,14,16,1,94,1960,7,30,31,1960-07-23,1,15,14,16,1,94,1960,7,30,"27bw4i8LnECzVlbMZ4kFHw","4ACplpEqD6JIVgKrafauzs","adult standards, folk rock, mellow gold, rock-and-roll, rockabilly, sunshine pop","classic_folk, rock, indie_alt, pop"
45,1960-07-30,"Cathy's Clown","The Everly Brothers",1,16,15,31,1,94,1960,7,31,31,1960-07-23,1,15,14,16,1,94,1960,7,30,"27bw4i8LnECzVlbMZ4kFHw","4ACplpEqD6JIVgKrafauzs","adult standards, folk rock, mellow gold, rock-and-roll, rockabilly, sunshine pop","classic_folk, rock, indie_alt, pop"
52,1960-08-06,"Cathy's Clown","The Everly Brothers",1,17,16,45,1,94,1960,8,32,31,1960-07-23,1,15,14,16,1,94,1960,7,30,"27bw4i8LnECzVlbMZ4kFHw","4ACplpEqD6JIVgKrafauzs","adult standards, folk rock, mellow gold, rock-and-roll, rockabilly, sunshine pop","classic_folk, rock, indie_alt, pop"
20,1960-08-13,"Everybody's Somebody's Fool","Connie Francis",1,15,14,12,1,52,1960,8,33,20,1960-08-13,1,15,14,12,1,52,1960,8,33,"1qC8zQRrdkZCwzQ5N4ECoD","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly","classic_folk, pop, rock"
24,1960-08-20,"Everybody's Somebody's Fool","Connie Francis",1,16,15,20,1,52,1960,8,34,20,1960-08-13,1,15,14,12,1,52,1960,8,33,"1qC8zQRrdkZCwzQ5N4ECoD","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly","classic_folk, pop, rock"
30,1960-08-27,"Everybody's Somebody's Fool","Connie Francis",1,17,16,24,1,52,1960,8,35,20,1960-08-13,1,15,14,12,1,52,1960,8,33,"1qC8zQRrdkZCwzQ5N4ECoD","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly","classic_folk, pop, rock"
42,1960-09-03,"Everybody's Somebody's Fool","Connie Francis",1,18,17,30,1,52,1960,9,36,20,1960-08-13,1,15,14,12,1,52,1960,8,33,"1qC8zQRrdkZCwzQ5N4ECoD","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly","classic_folk, pop, rock"
20,1960-09-10,"I'm Sorry","Brenda Lee",1,16,15,5,1,76,1960,9,37,20,1960-09-10,1,16,15,5,1,76,1960,9,37,"4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly","classic_folk, pop, rock"
24,1960-09-17,"I'm Sorry","Brenda Lee",1,17,16,20,1,76,1960,9,38,20,1960-09-10,1,16,15,5,1,76,1960,9,37,"4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly","classic_folk, pop, rock"
30,1960-09-24,"I'm Sorry","Brenda Lee",1,18,17,24,1,76,1960,9,39,20,1960-09-10,1,16,15,5,1,76,1960,9,37,"4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly","classic_folk, pop, rock"
38,1960-10-01,"I'm Sorry","Brenda Lee",1,19,18,30,1,76,1960,10,40,20,1960-09-10,1,16,15,5,1,76,1960,9,37,"4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly","classic_folk, pop, rock"
46,1960-10-08,"I'm Sorry","Brenda Lee",1,20,19,38,1,76,1960,10,41,20,1960-09-10,1,16,15,5,1,76,1960,9,37,"4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly","classic_folk, pop, rock"
51,1960-10-15,"I'm Sorry","Brenda Lee",1,21,20,46,1,76,1960,10,42,20,1960-09-10,1,16,15,5,1,76,1960,9,37,"4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly","classic_folk, pop, rock"
63,1960-10-22,"I'm Sorry","Brenda Lee",1,22,21,51,1,76,1960,10,43,20,1960-09-10,1,16,15,5,1,76,1960,9,37,"4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly","classic_folk, pop, rock"
85,1960-10-29,"I'm Sorry","Brenda Lee",1,23,22,63,1,85,1960,10,44,20,1960-09-10,1,16,15,5,1,76,1960,9,37,"4LJcNiq2pBb8OeqrGdBJQw","4cPHsZM98sKzmV26wlwD2W","adult standards, lounge, rockabilly","classic_folk, pop, rock"
32,1960-11-05,"It's Now Or Never","Elvis Presley With The Jordanaires",1,17,16,27,1,44,1960,11,45,32,1960-11-05,1,17,16,27,1,44,1960,11,45,"1XunTmhOcj3xwh4b8P3isX","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
47,1960-11-12,"It's Now Or Never","Elvis Presley With The Jordanaires",1,18,17,32,1,47,1960,11,46,32,1960-11-05,1,17,16,27,1,44,1960,11,45,"1XunTmhOcj3xwh4b8P3isX","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
70,1960-11-19,"It's Now Or Never","Elvis Presley With The Jordanaires",1,19,18,47,1,70,1960,11,47,32,1960-11-05,1,17,16,27,1,44,1960,11,45,"1XunTmhOcj3xwh4b8P3isX","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
99,1960-11-26,"It's Now Or Never","Elvis Presley With The Jordanaires",1,20,19,70,1,99,1960,11,48,32,1960-11-05,1,17,16,27,1,44,1960,11,45,"1XunTmhOcj3xwh4b8P3isX","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
60,1960-12-03,"My Heart Has A Mind Of Its Own","Connie Francis",1,17,16,45,1,60,1960,12,49,60,1960-12-03,1,17,16,45,1,60,1960,12,49,"7qinPLZ41lgIGuT40EAFs0","3EY5DxGdy7x4GelivOjS2Q","adult standards, brill building pop, easy listening, rock-and-roll, rockabilly","classic_folk, pop, rock"
29,1960-12-10,"Save The Last Dance For Me","The Drifters",1,15,14,18,1,78,1960,12,50,29,1960-12-10,1,15,14,18,1,78,1960,12,50,"391TUcoPonqYykPkSZ5Z9U","1FqqOl9itIUpXr4jZPIVoT","adult standards, doo-wop, rock-and-roll, rockabilly, soul","classic_folk, r&b_reggae, rock, soul_funk"
35,1960-12-17,"Save The Last Dance For Me","The Drifters",1,16,15,29,1,78,1960,12,51,29,1960-12-10,1,15,14,18,1,78,1960,12,50,"391TUcoPonqYykPkSZ5Z9U","1FqqOl9itIUpXr4jZPIVoT","adult standards, doo-wop, rock-and-roll, rockabilly, soul","classic_folk, r&b_reggae, rock, soul_funk"
44,1960-12-24,"Save The Last Dance For Me","The Drifters",1,17,16,35,1,78,1960,12,52,29,1960-12-10,1,15,14,18,1,78,1960,12,50,"391TUcoPonqYykPkSZ5Z9U","1FqqOl9itIUpXr4jZPIVoT","adult standards, doo-wop, rock-and-roll, rockabilly, soul","classic_folk, r&b_reggae, rock, soul_funk"
67,1960-12-31,"Save The Last Dance For Me","The Drifters",1,18,17,44,1,78,1960,12,53,29,1960-12-10,1,15,14,18,1,78,1960,12,50,"391TUcoPonqYykPkSZ5Z9U","1FqqOl9itIUpXr4jZPIVoT","adult standards, doo-wop, rock-and-roll, rockabilly, soul","classic_folk, r&b_reggae, rock, soul_funk"
35,1961-01-07,"Stay","Maurice Williams & The Zodiacs",1,15,14,35,1,86,1961,1,1,35,1961-01-07,1,15,14,35,1,86,1961,1,1,"77qnn6cD0T5hQi05qcn7X7","43BgumF6B7s0W2mhVkmVO4",NA,""
44,1961-01-14,"Stay","Maurice Williams & The Zodiacs",1,16,15,35,1,86,1961,1,2,35,1961-01-07,1,15,14,35,1,86,1961,1,1,"77qnn6cD0T5hQi05qcn7X7","43BgumF6B7s0W2mhVkmVO4",NA,""
59,1961-01-21,"Stay","Maurice Williams & The Zodiacs",1,17,16,44,1,86,1961,1,3,35,1961-01-07,1,15,14,35,1,86,1961,1,1,"77qnn6cD0T5hQi05qcn7X7","43BgumF6B7s0W2mhVkmVO4",NA,""
61,1961-01-28,"Stay","Maurice Williams & The Zodiacs",1,18,17,59,1,86,1961,1,4,35,1961-01-07,1,15,14,35,1,86,1961,1,1,"77qnn6cD0T5hQi05qcn7X7","43BgumF6B7s0W2mhVkmVO4",NA,""
11,1961-02-04,"Are You Lonesome To-night?","Elvis Presley With The Jordanaires",1,13,12,10,1,35,1961,2,5,11,1961-02-04,1,13,12,10,1,35,1961,2,5,"4xUqqie4bBKufHtlMuZS3k","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
21,1961-02-11,"Are You Lonesome To-night?","Elvis Presley With The Jordanaires",1,14,13,11,1,35,1961,2,6,11,1961-02-04,1,13,12,10,1,35,1961,2,5,"4xUqqie4bBKufHtlMuZS3k","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
58,1961-02-18,"Are You Lonesome To-night?","Elvis Presley With The Jordanaires",1,15,14,21,1,58,1961,2,7,11,1961-02-04,1,13,12,10,1,35,1961,2,5,"4xUqqie4bBKufHtlMuZS3k","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
62,1961-02-25,"Are You Lonesome To-night?","Elvis Presley With The Jordanaires",1,16,15,58,1,62,1961,2,8,11,1961-02-04,1,13,12,10,1,35,1961,2,5,"4xUqqie4bBKufHtlMuZS3k","43ZHCT0cAZBISjO8DG9PnE","rock-and-roll, rockabilly","rock"
45,1961-03-04,"Wonderland By Night","Bert Kaempfert And His Orchestra",1,17,16,36,1,50,1961,3,9,45,1961-03-04,1,17,16,36,1,50,1961,3,9,"1xDkYGbHn8BSLVRGFrYeuq","2s6JabvZdqVQhfOsaxCSFX","ballroom, easy listening","electronic_dance, classic_folk"
18,1961-03-11,"Will You Love Me Tomorrow","The Shirelles",1,17,16,16,1,87,1961,3,10,18,1961-03-11,1,17,16,16,1,87,1961,3,10,"25IiJu0DjOqsnQXgNHWp5i","0x83OBqixqdCHnStP5VMcn","classic girl group, classic soul, doo-wop, motown, rock-and-roll, soul","classic_folk, soul_funk, r&b_reggae, rock"
24,1961-03-18,"Will You Love Me Tomorrow","The Shirelles",1,18,17,18,1,87,1961,3,11,18,1961-03-11,1,17,16,16,1,87,1961,3,10,"25IiJu0DjOqsnQXgNHWp5i","0x83OBqixqdCHnStP5VMcn","classic girl group, classic soul, doo-wop, motown, rock-and-roll, soul","classic_folk, soul_funk, r&b_reggae, rock"
42,1961-03-25,"Will You Love Me Tomorrow","The Shirelles",1,19,18,24,1,87,1961,3,12,18,1961-03-11,1,17,16,16,1,87,1961,3,10,"25IiJu0DjOqsnQXgNHWp5i","0x83OBqixqdCHnStP5VMcn","classic girl group, classic soul, doo-wop, motown, rock-and-roll, soul","classic_folk, soul_funk, r&b_reggae, rock"
42,1961-04-01,"Calcutta","Lawrence Welk And His Orchestra",1,17,16,23,1,95,1961,4,13,42,1961-04-01,1,17,16,23,1,95,1961,4,13,"10VtM4vN0l9y4r0YTjVYaA","0YnkuO9Q6juindJF9Vdj3r",NA,""
11,1961-04-08,"Pony Time","Chubby Checker",1,12,11,4,1,49,1961,4,14,11,1961-04-08,1,12,11,4,1,49,1961,4,14,"45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly","rock"
15,1961-04-15,"Pony Time","Chubby Checker",1,13,12,11,1,49,1961,4,15,11,1961-04-08,1,12,11,4,1,49,1961,4,14,"45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly","rock"
23,1961-04-22,"Pony Time","Chubby Checker",1,14,13,15,1,49,1961,4,16,11,1961-04-08,1,12,11,4,1,49,1961,4,14,"45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly","rock"
30,1961-04-29,"Pony Time","Chubby Checker",1,15,14,23,1,49,1961,4,17,11,1961-04-08,1,12,11,4,1,49,1961,4,14,"45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly","rock"
54,1961-05-06,"Pony Time","Chubby Checker",1,16,15,30,1,54,1961,5,18,11,1961-04-08,1,12,11,4,1,49,1961,4,14,"45gAw2xmDx9DZAnoiJK723","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly","rock"
7,1961-05-13,"Blue Moon","The Marcels",1,11,10,5,1,87,1961,5,19,7,1961-05-13,1,11,10,5,1,87,1961,5,19,"0pnfT3OLqlnIvO0uMYgCfM","1JQYskbOoudT9cylam24a3","doo-wop, rock-and-roll","r&b_reggae, rock"
12,1961-05-20,"Blue Moon","The Marcels",1,12,11,7,1,87,1961,5,20,7,1961-05-13,1,11,10,5,1,87,1961,5,19,"0pnfT3OLqlnIvO0uMYgCfM","1JQYskbOoudT9cylam24a3","doo-wop, rock-and-roll","r&b_reggae, rock"
26,1961-05-27,"Blue Moon","The Marcels",1,13,12,12,1,87,1961,5,21,7,1961-05-13,1,11,10,5,1,87,1961,5,19,"0pnfT3OLqlnIvO0uMYgCfM","1JQYskbOoudT9cylam24a3","doo-wop, rock-and-roll","r&b_reggae, rock"
47,1961-06-03,"Blue Moon","The Marcels",1,14,13,26,1,87,1961,6,22,7,1961-05-13,1,11,10,5,1,87,1961,5,19,"0pnfT3OLqlnIvO0uMYgCfM","1JQYskbOoudT9cylam24a3","doo-wop, rock-and-roll","r&b_reggae, rock"
29,1961-06-10,"Runaway","Del Shannon",1,15,14,15,1,77,1961,6,23,29,1961-06-10,1,15,14,15,1,77,1961,6,23,"45Szkclj1lt4ubm7RFK68t","3c8WoNjBfyLJhFObE6RHgs","doo-wop, rock-and-roll, rockabilly","r&b_reggae, rock"
42,1961-06-17,"Runaway","Del Shannon",1,16,15,29,1,77,1961,6,24,29,1961-06-10,1,15,14,15,1,77,1961,6,23,"45Szkclj1lt4ubm7RFK68t","3c8WoNjBfyLJhFObE6RHgs","doo-wop, rock-and-roll, rockabilly","r&b_reggae, rock"
55,1961-06-24,"Runaway","Del Shannon",1,17,16,42,1,77,1961,6,25,29,1961-06-10,1,15,14,15,1,77,1961,6,23,"45Szkclj1lt4ubm7RFK68t","3c8WoNjBfyLJhFObE6RHgs","doo-wop, rock-and-roll, rockabilly","r&b_reggae, rock"
14,1961-07-01,"Running Scared","Roy Orbison",1,13,12,14,1,71,1961,7,26,14,1961-07-01,1,13,12,14,1,71,1961,7,26,"6sbj89WozjblBMa5u41orw","0JDkhL4rjiPNEp92jAgJnS","adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter","classic_folk, rock, indie_alt, other"
22,1961-07-08,"Running Scared","Roy Orbison",1,14,13,14,1,71,1961,7,27,14,1961-07-01,1,13,12,14,1,71,1961,7,26,"6sbj89WozjblBMa5u41orw","0JDkhL4rjiPNEp92jAgJnS","adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter","classic_folk, rock, indie_alt, other"
24,1961-07-15,"Running Scared","Roy Orbison",1,15,14,22,1,71,1961,7,28,14,1961-07-01,1,13,12,14,1,71,1961,7,26,"6sbj89WozjblBMa5u41orw","0JDkhL4rjiPNEp92jAgJnS","adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter","classic_folk, rock, indie_alt, other"
30,1961-07-22,"Running Scared","Roy Orbison",1,16,15,24,1,71,1961,7,29,14,1961-07-01,1,13,12,14,1,71,1961,7,26,"6sbj89WozjblBMa5u41orw","0JDkhL4rjiPNEp92jAgJnS","adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter","classic_folk, rock, indie_alt, other"
40,1961-07-29,"Running Scared","Roy Orbison",1,17,16,30,1,71,1961,7,30,14,1961-07-01,1,13,12,14,1,71,1961,7,26,"6sbj89WozjblBMa5u41orw","0JDkhL4rjiPNEp92jAgJnS","adult standards, classic rock, folk rock, mellow gold, rock-and-roll, rockabilly, singer-songwriter","classic_folk, rock, indie_alt, other"
1,1961-08-05,"Tossin' And Turnin'","Bobby Lewis",1,16,15,1,1,91,1961,8,31,1,1961-08-05,1,16,15,1,1,91,1961,8,31,"79s3pSe1u6ggQBEwVPm58Z","6KfBWaX13etjtEZ4d9aTWW","doo-wop, rhythm and blues","r&b_reggae, jazz_blues"
1,1961-08-12,"Tossin' And Turnin'","Bobby Lewis",1,17,16,1,1,91,1961,8,32,1,1961-08-05,1,16,15,1,1,91,1961,8,31,"79s3pSe1u6ggQBEwVPm58Z","6KfBWaX13etjtEZ4d9aTWW","doo-wop, rhythm and blues","r&b_reggae, jazz_blues"
1,1961-08-19,"Tossin' And Turnin'","Bobby Lewis",1,18,17,1,1,91,1961,8,33,1,1961-08-05,1,16,15,1,1,91,1961,8,31,"79s3pSe1u6ggQBEwVPm58Z","6KfBWaX13etjtEZ4d9aTWW","doo-wop, rhythm and blues","r&b_reggae, jazz_blues"
2,1961-08-26,"Tossin' And Turnin'","Bobby Lewis",1,19,18,1,1,91,1961,8,34,1,1961-08-05,1,16,15,1,1,91,1961,8,31,"79s3pSe1u6ggQBEwVPm58Z","6KfBWaX13etjtEZ4d9aTWW","doo-wop, rhythm and blues","r&b_reggae, jazz_blues"
3,1961-09-02,"Tossin' And Turnin'","Bobby Lewis",1,20,19,2,1,91,1961,9,35,1,1961-08-05,1,16,15,1,1,91,1961,8,31,"79s3pSe1u6ggQBEwVPm58Z","6KfBWaX13etjtEZ4d9aTWW","doo-wop, rhythm and blues","r&b_reggae, jazz_blues"
15,1961-09-09,"Tossin' And Turnin'","Bobby Lewis",1,21,20,3,1,91,1961,9,36,1,1961-08-05,1,16,15,1,1,91,1961,8,31,"79s3pSe1u6ggQBEwVPm58Z","6KfBWaX13etjtEZ4d9aTWW","doo-wop, rhythm and blues","r&b_reggae, jazz_blues"
16,1961-09-16,"Tossin' And Turnin'","Bobby Lewis",1,22,21,15,1,91,1961,9,37,1,1961-08-05,1,16,15,1,1,91,1961,8,31,"79s3pSe1u6ggQBEwVPm58Z","6KfBWaX13etjtEZ4d9aTWW","doo-wop, rhythm and blues","r&b_reggae, jazz_blues"
52,1961-09-23,"Tossin' And Turnin'","Bobby Lewis",1,23,22,16,1,91,1961,9,38,1,1961-08-05,1,16,15,1,1,91,1961,8,31,"79s3pSe1u6ggQBEwVPm58Z","6KfBWaX13etjtEZ4d9aTWW","doo-wop, rhythm and blues","r&b_reggae, jazz_blues"
37,1961-09-30,"Wooden Heart","Joe Dowell",1,15,14,23,1,98,1961,9,39,37,1961-09-30,1,15,14,23,1,98,1961,9,39,"2ELAMT68a78OGwhCgj9Kai","1b5taabb9eKSbyzVFVtEjh",NA,""
63,1961-10-07,"Wooden Heart","Joe Dowell",1,16,15,37,1,98,1961,10,40,37,1961-09-30,1,15,14,23,1,98,1961,9,39,"2ELAMT68a78OGwhCgj9Kai","1b5taabb9eKSbyzVFVtEjh",NA,""
44,1961-10-14,"Michael","The Highwaymen",1,15,14,11,1,100,1961,10,41,44,1961-10-14,1,15,14,11,1,100,1961,10,41,"25TcXSVruQ3Oox1RyqRCFf","6e7QpHYqEiyJGiM98IysLa","country, country rock, outlaw country","country, rock"
52,1961-10-21,"Michael","The Highwaymen",1,16,15,44,1,100,1961,10,42,44,1961-10-14,1,15,14,11,1,100,1961,10,41,"25TcXSVruQ3Oox1RyqRCFf","6e7QpHYqEiyJGiM98IysLa","country, country rock, outlaw country","country, rock"
62,1961-10-28,"Michael","The Highwaymen",1,17,16,52,1,100,1961,10,43,44,1961-10-14,1,15,14,11,1,100,1961,10,41,"25TcXSVruQ3Oox1RyqRCFf","6e7QpHYqEiyJGiM98IysLa","country, country rock, outlaw country","country, rock"
47,1961-11-04,"Take Good Care Of My Baby","Bobby Vee",1,14,13,28,1,87,1961,11,44,47,1961-11-04,1,14,13,28,1,87,1961,11,44,"06JokgprGDKrtZ1eP6z2CQ","5MX2l6ewjOaeWn1lYNhzlO","adult standards, brill building pop, doo-wop, rock-and-roll, rockabilly","classic_folk, pop, r&b_reggae, rock"
55,1961-11-11,"The Twist","Chubby Checker",2,19,NA,NA,1,56,1961,11,45,55,1961-11-11,2,19,NA,NA,1,56,1961,11,45,"4YCnTYbq3oL1Lqpyxg33CU","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly","rock"
27,1961-11-18,"The Twist","Chubby Checker",2,20,1,55,1,56,1961,11,46,55,1961-11-11,2,19,NA,NA,1,56,1961,11,45,"4YCnTYbq3oL1Lqpyxg33CU","7qQJQ3YtcGlqaLg5tcypN2","rock-and-roll, rockabilly","rock"
