"chart_position","chart_date","song","artist","instance","time_on_chart","consecutive_weeks","previous_week","peak_position","worst_position","year","month","week","main_genres","spotify_song_id","spotify_artist_id","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","Genre_Pop","Genre_Rock","Genre_Country","Genre_JazzBlues","Genre_SoulFunk","Genre_HipHopRap","Genre_ElectronicDance","Genre_RnBReggae","Genre_ClassicFolk","Genre_WorldRegional","Genre_IndieAlt"
2,"2005-07-23","Hollaback Girl","Gwen Stefani",1,17,16,2,1,82,2005,7,30,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
3,"2005-07-30","Hollaback Girl","Gwen Stefani",1,18,17,2,1,82,2005,7,31,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
6,"2005-08-06","Hollaback Girl","Gwen Stefani",1,19,18,3,1,82,2005,8,32,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
6,"2005-08-13","Hollaback Girl","Gwen Stefani",1,20,19,6,1,82,2005,8,33,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
9,"2005-08-20","Hollaback Girl","Gwen Stefani",1,21,20,6,1,82,2005,8,34,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
11,"2005-08-27","Hollaback Girl","Gwen Stefani",1,22,21,9,1,82,2005,8,35,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
18,"2005-09-03","Hollaback Girl","Gwen Stefani",1,23,22,11,1,82,2005,9,36,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
22,"2005-09-10","Hollaback Girl","Gwen Stefani",1,24,23,18,1,82,2005,9,37,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
22,"2005-09-17","Hollaback Girl","Gwen Stefani",1,25,24,22,1,82,2005,9,38,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
24,"2005-09-24","Hollaback Girl","Gwen Stefani",1,26,25,22,1,82,2005,9,39,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
32,"2005-10-01","Hollaback Girl","Gwen Stefani",1,27,26,24,1,82,2005,10,40,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
38,"2005-10-08","Hollaback Girl","Gwen Stefani",1,28,27,32,1,82,2005,10,41,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
40,"2005-10-15","Hollaback Girl","Gwen Stefani",1,29,28,38,1,82,2005,10,42,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
40,"2005-10-22","Hollaback Girl","Gwen Stefani",1,30,29,40,1,82,2005,10,43,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
45,"2005-10-29","Hollaback Girl","Gwen Stefani",1,31,30,40,1,82,2005,10,44,"pop, electronic_dance","3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,1,0,0,0,0,0,1,0,0,0,0
18,"2005-11-05","We Belong Together","Mariah Carey",1,30,29,15,1,81,2005,11,45,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
22,"2005-11-12","We Belong Together","Mariah Carey",1,31,30,18,1,81,2005,11,46,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
26,"2005-11-19","We Belong Together","Mariah Carey",1,32,31,22,1,81,2005,11,47,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
31,"2005-11-26","We Belong Together","Mariah Carey",1,33,32,26,1,81,2005,11,48,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
33,"2005-12-03","We Belong Together","Mariah Carey",1,34,33,31,1,81,2005,12,49,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
40,"2005-12-10","We Belong Together","Mariah Carey",1,35,34,33,1,81,2005,12,50,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
49,"2005-12-17","We Belong Together","Mariah Carey",1,36,35,40,1,81,2005,12,51,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
49,"2005-12-24","We Belong Together","Mariah Carey",1,37,36,49,1,81,2005,12,52,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
50,"2005-12-31","We Belong Together","Mariah Carey",1,38,37,49,1,81,2005,12,53,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
44,"2006-01-07","We Belong Together","Mariah Carey",1,39,38,50,1,81,2006,1,1,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
37,"2006-01-14","We Belong Together","Mariah Carey",1,40,39,44,1,81,2006,1,2,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
39,"2006-01-21","We Belong Together","Mariah Carey",1,41,40,37,1,81,2006,1,3,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
44,"2006-01-28","We Belong Together","Mariah Carey",1,42,41,39,1,81,2006,1,4,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
48,"2006-02-04","We Belong Together","Mariah Carey",1,43,42,44,1,81,2006,2,5,"pop, electronic_dance, hip_hop_rap","3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,1,0,0,0,0,1,1,0,0,0,0
22,"2006-02-11","Gold Digger","Kanye West Featuring Jamie Foxx",1,29,28,17,1,92,2006,2,6,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
22,"2006-02-18","Gold Digger","Kanye West Featuring Jamie Foxx",1,30,29,22,1,92,2006,2,7,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
18,"2006-02-25","Gold Digger","Kanye West Featuring Jamie Foxx",1,31,30,22,1,92,2006,2,8,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
21,"2006-03-04","Gold Digger","Kanye West Featuring Jamie Foxx",1,32,31,18,1,92,2006,3,9,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
23,"2006-03-11","Gold Digger","Kanye West Featuring Jamie Foxx",1,33,32,21,1,92,2006,3,10,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
29,"2006-03-18","Gold Digger","Kanye West Featuring Jamie Foxx",1,34,33,23,1,92,2006,3,11,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
34,"2006-03-25","Gold Digger","Kanye West Featuring Jamie Foxx",1,35,34,29,1,92,2006,3,12,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
39,"2006-04-01","Gold Digger","Kanye West Featuring Jamie Foxx",1,36,35,34,1,92,2006,4,13,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
43,"2006-04-08","Gold Digger","Kanye West Featuring Jamie Foxx",1,37,36,39,1,92,2006,4,14,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
44,"2006-04-15","Gold Digger","Kanye West Featuring Jamie Foxx",1,38,37,43,1,92,2006,4,15,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
50,"2006-04-22","Gold Digger","Kanye West Featuring Jamie Foxx",1,39,38,44,1,92,2006,4,16,"r&b_reggae, pop, hip_hop_rap","3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,1,0,0,0,0,1,0,1,0,0,0
39,"2006-04-29","Run It!","Chris Brown",1,36,35,38,1,92,2006,4,17,"r&b_reggae, hip_hop_rap","7xYnUQigPoIDAMPVK79NEq","7bXgB6jMjp9ATFy66eO08Z","r&b, rap",0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.393,0.212,100.969,0,0,0,0,0,1,0,1,0,0,0
44,"2006-05-06","Run It!","Chris Brown",1,37,36,39,1,92,2006,5,18,"r&b_reggae, hip_hop_rap","7xYnUQigPoIDAMPVK79NEq","7bXgB6jMjp9ATFy66eO08Z","r&b, rap",0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.393,0.212,100.969,0,0,0,0,0,1,0,1,0,0,0
47,"2006-05-13","Run It!","Chris Brown",1,38,37,44,1,92,2006,5,19,"r&b_reggae, hip_hop_rap","7xYnUQigPoIDAMPVK79NEq","7bXgB6jMjp9ATFy66eO08Z","r&b, rap",0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.393,0.212,100.969,0,0,0,0,0,1,0,1,0,0,0
12,"2006-05-20","You're Beautiful","James Blunt",1,28,27,10,1,88,2006,5,20,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
14,"2006-05-27","You're Beautiful","James Blunt",1,29,28,12,1,88,2006,5,21,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
18,"2006-06-03","You're Beautiful","James Blunt",1,30,29,14,1,88,2006,6,22,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
22,"2006-06-10","You're Beautiful","James Blunt",1,31,30,18,1,88,2006,6,23,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
23,"2006-06-17","You're Beautiful","James Blunt",1,32,31,22,1,88,2006,6,24,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
32,"2006-06-24","You're Beautiful","James Blunt",1,33,32,23,1,88,2006,6,25,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
36,"2006-07-01","You're Beautiful","James Blunt",1,34,33,32,1,88,2006,7,26,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
38,"2006-07-08","You're Beautiful","James Blunt",1,35,34,36,1,88,2006,7,27,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
47,"2006-07-15","You're Beautiful","James Blunt",1,36,35,38,1,88,2006,7,28,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
45,"2006-07-22","You're Beautiful","James Blunt",1,37,36,47,1,88,2006,7,29,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
49,"2006-07-29","You're Beautiful","James Blunt",1,38,37,45,1,88,2006,7,30,"indie_alt","0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0,0,0,0,0,0,0,0,0,0,1
38,"2006-08-05","Temperature","Sean Paul",1,29,28,35,1,74,2006,8,31,"pop, electronic_dance, hip_hop_rap","0k2GOhqsrxDTAbFFSdNJjT","3Isy6kedDrgPYoTS1dazA9","dance pop, dancehall, pop, pop rap",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,1,0,0,0,0,1,1,0,0,0,0
39,"2006-08-12","Temperature","Sean Paul",1,30,29,38,1,74,2006,8,32,"pop, electronic_dance, hip_hop_rap","0k2GOhqsrxDTAbFFSdNJjT","3Isy6kedDrgPYoTS1dazA9","dance pop, dancehall, pop, pop rap",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,1,0,0,0,0,1,1,0,0,0,0
43,"2006-08-19","Temperature","Sean Paul",1,31,30,39,1,74,2006,8,33,"pop, electronic_dance, hip_hop_rap","0k2GOhqsrxDTAbFFSdNJjT","3Isy6kedDrgPYoTS1dazA9","dance pop, dancehall, pop, pop rap",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,1,0,0,0,0,1,1,0,0,0,0
32,"2006-08-26","Bad Day","Daniel Powter",1,27,26,28,1,55,2006,8,34,"pop, world_regional, indie_alt, rock","0mUyMawtxj1CJ76kn9gIZK","7xTcuBOIAAIGDOSvwYFPzk","canadian pop, neo mellow, pop rock",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,1,1,0,0,0,0,0,0,0,1,1
37,"2006-09-02","Bad Day","Daniel Powter",1,28,27,32,1,55,2006,9,35,"pop, world_regional, indie_alt, rock","0mUyMawtxj1CJ76kn9gIZK","7xTcuBOIAAIGDOSvwYFPzk","canadian pop, neo mellow, pop rock",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,1,1,0,0,0,0,0,0,0,1,1
38,"2006-09-09","Bad Day","Daniel Powter",1,29,28,37,1,55,2006,9,36,"pop, world_regional, indie_alt, rock","0mUyMawtxj1CJ76kn9gIZK","7xTcuBOIAAIGDOSvwYFPzk","canadian pop, neo mellow, pop rock",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,1,1,0,0,0,0,0,0,0,1,1
41,"2006-09-16","Bad Day","Daniel Powter",1,30,29,38,1,55,2006,9,37,"pop, world_regional, indie_alt, rock","0mUyMawtxj1CJ76kn9gIZK","7xTcuBOIAAIGDOSvwYFPzk","canadian pop, neo mellow, pop rock",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,1,1,0,0,0,0,0,0,0,1,1
49,"2006-09-23","Bad Day","Daniel Powter",1,31,30,41,1,55,2006,9,38,"pop, world_regional, indie_alt, rock","0mUyMawtxj1CJ76kn9gIZK","7xTcuBOIAAIGDOSvwYFPzk","canadian pop, neo mellow, pop rock",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,1,1,0,0,0,0,0,0,0,1,1
49,"2006-09-30","Bad Day","Daniel Powter",1,32,31,49,1,55,2006,9,39,"pop, world_regional, indie_alt, rock","0mUyMawtxj1CJ76kn9gIZK","7xTcuBOIAAIGDOSvwYFPzk","canadian pop, neo mellow, pop rock",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,1,1,0,0,0,0,0,0,0,1,1
35,"2006-10-07","Hips Don't Lie","Shakira Featuring Wyclef Jean",1,28,27,31,1,84,2006,10,40,"hip_hop_rap","1UUzYXbsdizcW8jpp3XYHo","7aBzpmFXB4WWpPl2F7RjBe","rap kreyol",0.797,0.533,8,-9.554,0,0.069,0.016,0.168,0.155,0.688,99.989,0,0,0,0,0,1,0,0,0,0,0
42,"2006-10-14","Hips Don't Lie","Shakira Featuring Wyclef Jean",1,29,28,35,1,84,2006,10,41,"hip_hop_rap","1UUzYXbsdizcW8jpp3XYHo","7aBzpmFXB4WWpPl2F7RjBe","rap kreyol",0.797,0.533,8,-9.554,0,0.069,0.016,0.168,0.155,0.688,99.989,0,0,0,0,0,1,0,0,0,0,0
44,"2006-10-21","Hips Don't Lie","Shakira Featuring Wyclef Jean",1,30,29,42,1,84,2006,10,42,"hip_hop_rap","1UUzYXbsdizcW8jpp3XYHo","7aBzpmFXB4WWpPl2F7RjBe","rap kreyol",0.797,0.533,8,-9.554,0,0.069,0.016,0.168,0.155,0.688,99.989,0,0,0,0,0,1,0,0,0,0,0
47,"2006-10-28","Hips Don't Lie","Shakira Featuring Wyclef Jean",1,31,30,44,1,84,2006,10,43,"hip_hop_rap","1UUzYXbsdizcW8jpp3XYHo","7aBzpmFXB4WWpPl2F7RjBe","rap kreyol",0.797,0.533,8,-9.554,0,0.069,0.016,0.168,0.155,0.688,99.989,0,0,0,0,0,1,0,0,0,0,0
39,"2006-11-04","Promiscuous","Nelly Furtado Featuring Timbaland",1,25,24,30,1,64,2006,11,44,"world_regional, pop, electronic_dance","3svxAW4fosbvqUFzSGeAyK","2jw70GZXlAI8QzWeY2bgRc","canadian latin, canadian pop, dance pop, pop",0.803,0.574,1,-13.556,1,0.053,0.00474,0.25,0.099,0.766,114.306,1,0,0,0,0,0,1,0,0,1,0
46,"2006-11-11","Promiscuous","Nelly Furtado Featuring Timbaland",1,26,25,39,1,64,2006,11,45,"world_regional, pop, electronic_dance","3svxAW4fosbvqUFzSGeAyK","2jw70GZXlAI8QzWeY2bgRc","canadian latin, canadian pop, dance pop, pop",0.803,0.574,1,-13.556,1,0.053,0.00474,0.25,0.099,0.766,114.306,1,0,0,0,0,0,1,0,0,1,0
7,"2006-11-18","SexyBack","Justin Timberlake",1,18,17,5,1,90,2006,11,46,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
10,"2006-11-25","SexyBack","Justin Timberlake",1,19,18,7,1,90,2006,11,47,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
11,"2006-12-02","SexyBack","Justin Timberlake",1,20,19,10,1,90,2006,12,48,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
14,"2006-12-09","SexyBack","Justin Timberlake",1,21,20,11,1,90,2006,12,49,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
18,"2006-12-16","SexyBack","Justin Timberlake",1,22,21,14,1,90,2006,12,50,"pop, electronic_dance","0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,1,0,0,0,0,0,1,0,0,0,0
